current timestep: 0.0005
0.275 0.287575
0.325 0.208759
0.375 0.146891
0.425 0.10011
0.475 0.06604
0.525 0.0421419
0.575 0.025999
0.625 0.0154992
0.675 0.0089239
0.725 0.00495981
0.775 0.00265885
0.825 0.00137175
0.875 0.000674568
0.925 0.00030084
0.975 8.47016e-05
current timestep: 0.034
0.025 0.923576
0.075 0.773502
0.125 0.631452
0.175 0.501837
0.225 0.387827
0.275 0.291157
0.325 0.212149
0.375 0.149909
0.425 0.102653
0.475 0.0680745
0.525 0.0436929
0.575 0.0271276
0.625 0.0162841
0.675 0.00944614
0.725 0.00529243
0.775 0.00286162
0.825 0.00148973
0.875 0.000739258
0.925 0.000332358
0.975 9.40485e-05
current timestep: 0.0345
0.025 0.924131
0.075 0.775106
0.125 0.633939
0.175 0.504958
0.225 0.391295
0.275 0.294689
0.325 0.215503
0.375 0.152905
0.425 0.105188
0.475 0.0701138
0.525 0.0452562
0.575 0.028272
0.625 0.0170852
0.675 0.00998298
0.725 0.00563701
0.775 0.00307341
0.825 0.00161402
0.875 0.000807973
0.925 0.000366076
0.975 0.000104091
current timestep: 0.035
0.025 0.924674
0.075 0.776678
0.125 0.636376
0.175 0.508021
0.225 0.394706
0.275 0.298173
0.325 0.218821
0.375 0.155881
0.425 0.107717
0.475 0.0721571
0.525 0.0468308
